id,name,municipality,iata_code
337166,Central Carolina Hospital Heliport,Sanford,
335349,Suter Field,Trenton,
325832,Als Airport,Bethel,
518209,Carteret Hospital Heliport,Morehead City,
341621,Firing Range Heliport,Pinetops,
341622,JLW Home Heliport,Rocky Mount,
341069,Loop Field Ultralight Flightpark,Lillington,
506352,Soaring Q Ranch Airport,Salisbury,
506354,Blackhawk Field,Gold Hill,
562668,Barker Field,Linden,
346554,CaroMont Regional Medical Center Heliport,Gastonia,
338956,Warren Recreational Complex Heliport,Warrenton,
574728,UNC Rex Holly Springs Heliport,Holly Springs,
345567,Tobacco Road Airport,Carthage,
341624,Steve's Farm Heliport,Whitakers,
337167,Lumberton Emergency Rescue Unit Heliport,Lumberton,
346754,Heavenly Acres Airport,Lawsonville,
324948,Corolla Fire Station Heliport,Corolla,
316557,Newry Airport,Newry,NRY
32097,Ofu Airport,Ofu,OFU
30608,Asau Airport,Asau,AAU
4976,Faleolo International Airport,Apia,APW
31127,Fagali'i Airport,Apia,FGI
4977,Fitiuta Airport,Fitiuta Village,FTI
35173,Maota Airport,Maota,MXS
4978,Pago Pago International Airport,Pago Pago,PPG
4979,Faa'a International Airport,Papeete,PPT
309518,Rimatara Airport,Rimatara Island,RMT
4980,Rurutu Airport,,RUR
4981,Tubuai Airport,,TUB
4982,Raivavae Airport,,RVV
4983,Anaa Airport,Anaa,AAA
4984,Fangatau Airport,Fangatau,FGU
4985,Tikehau Airport,,TIH
30648,Apataki Airport,Apataki,APK
4986,Reao Airport,Reao,REA
4987,Fakarava Airport,,FAV
313345,Nengo-Nengo Airport,Nengonengo Atoll,
31577,Hikueru Airport,Hikueru,HHZ
4988,Manihi Airport,,XMH
4989,Totegegie Airport,,GMR
4990,Kaukura Airport,Raitahiti,KKR
4991,Makemo Airport,Makemo,MKP
32005,Napuka Island Airport,Napuka Island,NAU
32456,Tatakoto Airport,Tatakoto,TKV
4992,Puka Puka Airport,,PKP
32177,Pukaruha Airport,Pukaruha,PUK
32049,Aratika-Perles Airport,Aratika Atoll,
44636,Marutea Airport,Auorotini,
4993,Takapoto Airport,,TKP
4994,Arutua Airport,,AXR
4995,Mataiva Airport,,MVT
32055,Nukutavake Airport,Nukutavake,NUK
4996,Tureia Airport,Tureia,ZTA
4997,Ahe Airport,Ahe Atoll,AHE
31752,Kauehi Airport,Kauehi,KHZ
4998,Faaite Airport,Faaite,FAC
31128,Fakahina Airport,Fakahina,FHZ
4999,Aratika Nord Airport,,RKA
32050,Takume Airport,Takume,TJN
313344,Naiu Airport,Naiu Atoll,NIU
302302,Raroia Airport,Raroia,RRR
5000,Takaroa Airport,,TKX
32051,Katiu Airport,Katiu,KXU
313348,Nukutepipi Airport,Nukutepipi,NKP
5001,Nuku Hiva Airport,Nuku Hiva,NHV
5002,Hiva Oa-Atuona Airport,Hiva Oa Island,AUQ
32499,Ua Pou Airport,Ua Pou,UAP
32497,Ua Huka Airport,Ua Huka,UAH
5003,Bora Bora Airport,Motu Mute,BOB
32480,Tetiaroa Airport,Tetiaroa,TTI
5004,Rangiroa Airport,,RGI
5005,Huahine-Fare Airport,Fare,HUH
5006,Moorea Temae Airport,Moorea-Maiao,MOZ
5007,Hao Airport,Otepa,HOI
5008,Maupiti Airport,,MAU
5009,Raiatea Airport,Uturoa,RFP
313347,Tupai Airport,Tupai Atoll,TPX
32053,Moruroa Airport,Moruroa Atoll,UOA
32573,Vahitahi Airport,Vahitahi,VHZ
317282,Castlereagh Lake Seaplane Base,Hatton,NUF
23312,Valley View Airport,Pahrump,
355684,Echo Bay Marina Heliport,,
23313,O'Toole Ranch Airport,Austin,
23315,Marys River Ranch Airport,Deeth,
23316,Soldier Meadow Number 2 Airport,Gerlach,
23317,Soldier Meadow Number 1 Airport,Gerlach,
23318,Sunnyside / Kirch Wildlife Management Area Airport,Lund,
23319,Petan Ranch Airport,Mountain City,
23320,H Bar H Airport,Reno,
23322,Yucca Airstrip,Mercury,UCC
23323,I-L Ranch Airport,Tuscarora,
23324,Bailey Ranch Airport,Carson City,
23325,Juniper Airport,Montello,
23326,Carson-Tahoe Regional Medical Center Heliport,Carson City,
23328,Youngberg Ranch Airport,Lemmon Valley,
355686,Logandale Fire/EMS Heliport,Logandale,
23331,Sky Ranch Heliport,Sandy Valley,
23332,Red Rock Ranch Airport,Elko,
23333,Air Sailing Gliderport,Sparks,
23335,St Rose de Lima Dominican Hospital Heliport,Henderson,
23337,Circle L Ranch Airport,Dyer,
23340,Dixie Valley Airport,Fallon,
23341,Barker Creek Ranch Airstrip,Round Mountain,
23342,Nev Fish & Game Reg III Headquarters Heliport,Las Vegas,
23343,Farias Wheel Airport,Wellington,
23344,University Medical Center Southern Nevada Heliport,Las Vegas,
23345,Hudson Airport,Austin,
23347,El Dorado Substation Heliport,Searchlight,
23348,KLAS-TV Channel 8 Heliport,Las Vegas,
506369,Nevada Airways Airport,Lovelock,
23349,Action Heliport,Las Vegas,
23350,Sulphur Airport,Gerlach,
508204,Planet 13 EMS Heliport,Beatty,
23354,Circus Circus Heliport,Las Vegas,
23357,Valley Hospital Medical Center Heliport,Las Vegas,
23358,Flying S Ranch Ultralightport,Pahrump,
23359,Pinenut Airport,Gardnerville,
23361,Renown Regional Medical Center Heliport,Reno,
23362,St Mary's Regional Medical Center Heliport,Reno,
23363,Carson-Tahoe Hospital Heliport,Carson City,
23364,Gilbert Development Corporation Heliport,North Las Vegas,
23366,Swanson Ranch 3 Airport,Battle Mountain,
23367,Pilot Creek Ranches Airport,Montello,
23369,Northern Nevada Medical Center Heliport,Sparks,
23370,Sweetwater (USMC) Airport,Wellington,
23372,Calvada Meadows Airport,Pahrump,
23373,SCE Mohave Generating Station Heliport,Laughlin,
23375,Remsa/Care Flight Heliport,Reno,
507631,Ruby 360 Lodge Heliport,Lamoille,
508212,Beatty Medical Clinic Heliport,Beatty,
509231,Dils Medical Center Heliport,Caliente,
45519,Hadley Airport,Round Mountain,
330685,Sunrise Medical Center Heliport,Las Vegas,
331783,Red Owl Ranch Airport,Crescent Valley,
331823,Fly Sin City #1 Heliport,Sandy Valley,
331824,Fly Sin City #2 Heliport,Sandy Valley,
331698,Fly Sin City #3 Heliport,Sandy Valley,
508214,Kyle Canyon Heliport,Las Vegas,
23376,Rolling Thunder Airport,Sparks,
23377,Desert Creek Airport,Wellington,
23378,Caas Airport,Pahrump,
31964,Mota Lava Airport,Ablow,MTV
32323,Sola Airport,Sola,SLH
32469,Torres Airstrip,Loh/Linua,TOH
30961,Siwo Airport,Emae Island,EAE
30817,Craig Cove Airport,Craig Cove,CCV
31841,Longana Airport,Longana,LOD
35161,Sara Airport,Pentecost Island,SSR
35163,Tavie Airport,Paama Island,PBJ
31847,Lamap Airport,Lamap,LPM
31835,Lamen Bay Airport,Lamen Bay,LNB
35159,Maewo-Naone Airport,Maewo Island,MWF
31836,Lonorore Airport,Lonorore,LNE
32056,Norsup Airport,Norsup,NUS
35158,Gaua Island Airport,Gaua Island,ZGU
32200,Redcliffe Airport,Redcliffe,RCL
5010,Santo Pekoa International Airport,Luganville,SON
32437,Tongoa Airport,Tongoa Island,TGH
35164,Uléi Airport,Ambrym Island,ULB
32583,Valesdir Airport,Epi Island,VLS
32658,Walaha Airport,Walaha,WLH
35162,Southwest Bay Airport,Malekula Island,SWJ
35160,North West Santo Airport,Olpoi,OLJ
30663,Aneityum Airport,Anatom Island,AUY
30665,Aniwa Airport,Aniwa,AWD
30926,Dillon's Bay Airport,Dillon's Bay,DLY
31209,Futuna Airport,Futuna Island,FTA
31682,Ipota Airport,Ipota,IPA
32058,Forari Airport,Forari,
32059,Lenakel Airport,Lenakel,
5011,Bauerfield International Airport,Port Vila,VLI
5012,Tanna Airport,,TAH
306972,Nowata Airport,Nowata,NWT
32439,Tiga Airport,Tiga,TGJ
32060,Bourail - Poé Airport,Poé,
30778,Île Art - Waala Airport,Waala,BMY
5013,Koné Airport,Koné,KNQ
5014,Île des Pins Airport,Île des Pins,ILP
31605,Nesson Airport,Houailou,
349333,Hienghène Airport,Hienghène,
5015,Koumac Airport,Koumac,KOC
5016,Lifou Airport,Lifou,LIF
5017,Nouméa Magenta Airport,Nouméa,GEA
32180,Poum / Malabou Airport,Malabou,PUV
32150,Mueo Airport,Népoui,PDC
5018,Maré Airport,Maré,MEE
32063,Oua Tom Airport,La Foa,
5019,Touho Airport,Touho,TOU
5020,Ouvéa Airport,Ouvéa,UVE
5021,La Tontouta International Airport,Nouméa (La Tontouta),NOU
32064,Ouaco Airport,Ouaco,
23381,Basher Field,Sardinia,
23382,Knowlesville Airport,Knowlesville,
23383,Mountain Top Airport,Davenport,
23386,Hogan Airport,Esperance,
23387,Gaines Valley Aviation Airport,Albion,
23388,Hurlbut Field,Canton,
23389,Port Jervis Fire Department Heliport,Port Jervis,
23391,Kline Kill Airport,Ghent,
23392,Duflo Airport,New Bremen,
23393,Lakestone Farm Airport,Macedon,
23394,Auburn Community Hospital Heliport,Auburn,
23395,D'Amico Airport,Lyons,
23397,Lakeville Airport,Lakeville,
23398,Oak Ridge Airport,East Palmyra,
23399,Adirondack Airpark Estates Airport,Saranac,
23400,Neno Airport,Ithaca,
23401,Walls Airport,Elbridge,
23402,Nellis Field,Fort Plain,
23403,Dewitt Heliport,Webster,
23404,NYPD Air Operations (Floyd Bennett Field) Heliport,New York,
23405,MAC Airport,Mohawk,
23406,Taylor Johnson Airport,Niagara Falls,
23408,Sky-Ranch Airport,Mohawk,
23409,South Dayton Airport,South Dayton,
23410,Anthonson Airport,Jordan,
23411,Schuyler Airport,Watkins Glen,
23412,Hilltop Heliport,Monticello,
23413,Rabbit Lane Airport,Phoenix,
23416,Randall's Roost Airport,Cameron,
23417,Stanton Airport,New Paltz,
23418,Adirondack Medical Center Heliport,Saranac Lake,
23419,Galway Airport,Galway,
23422,Gentzke Aeronautical Park Airport,Holland,
23424,Paradise Airport,Red Creek,
23425,Mountain View Heliport,Saugerties,
23426,IBM Somers Heliport,Somers,
23427,Robins Island South Heliport,Southold,
23428,Bel-Aire Farms Heliport,Amenia,
23429,Wyeth Ayerst Heliport,Pearl River,
23430,Grace's Landing Airport,South Kortright,
23431,Mesmer Airport,Grand Island,
23432,Johnson Airport,Amsterdam,
23433,Russell Airport,Canajoharie,
23434,Staten Island University Hospital Heliport,Staten Island,
23436,Evergreen Mountain Heliport,West Kill,
23437,Grund Field,Ithaca,
23438,Remsen City Airport,Remsen,
23440,Valenty Mierek Airport,Ava,
23441,Vasile Field,Beekmanton,
23442,Eagle Nest Seaplane Base,Blue Mountain Lake,
23443,Curtis Airport,Verona,
23444,Archdale Meadows Airport,Greenwich,
23445,The Pines Airport,Broadalbin,
23447,Lewis Field,Broadalbin,
23448,Carter Flight Park Ultralightport,Manlius,
23449,Richfield Airport,Richfield Springs,
23450,John Gonzales Field,Cape Vincent,
45663,Scott'S Sky Ranch Airport,Mount Morris,
23452,Poolsbrook Aerodrome,Manlius,
23453,Miller Field,Coventryville,
23454,Deer Run Airport,Coxsackie,
23455,Neverland Airport,Cattaraugus,
23456,Wandervogel Gliderport,Delanson,
23458,Keysa Airport,Bliss,
45548,Aurora Balloonport,South Wales,
23460,Alexander Farm Airport,East Schodack,
23461,Essex Boatworks Seaplane Base,Essex,
23465,Amsterdam Airfield,Fort Johnson,
23466,Hickory Acres Airport,Fort Plain,
23467,Goose Creek Airport,Jamestown,
23468,Long Lake /Helms Seaplane Base,Long Lake,
23469,Medina Memorial Hospital Heliport,Medina,
23470,Smithfield Airport,Peterboro,
23472,Old Rhinebeck Aerodrome,Rhinebeck,
23473,Mexico Airdrome Airport,Mexico,
23474,Northway Airport,Morrisonville,
23475,Lakeview Shock Incarceration Center Heliport,Brocton,
28105,Natya Airport,,
42261,Mesopotamia Station Airstrip,,
42498,Arrowsmith Station,,
46372,Hawea Downs,,
42500,Hakatere Airstrip,,
42501,Lake Haupiri/Gloriavale Christian Community Airport,,
42502,Arkwrights Airstrip/Dunsandel (Private),,
42503,Dunsandel,,
42504,Cattle Creek Airstrip,,
42505,Manuka Point Lodge Airstrip,,
42506,Dingleburn Station Airstrip,,
42725,Worthy Lodge airstrip (Ladbrooks),,
42726,Kings (Ladbrooks),,
42727,Culverden,Hurunui District Council,
42728,Big Bay Beach Airstrip,Big Bay,
43024,Taitapu Ag strip,Taitapu,
43198,Cape Campbell airstrip,,
43201,Neils Beach Aerodrome,Neils Beach,
46489,Gorge River Airstrip,Haast,
308629,"Jennian Hangar, Waikato Hospital Heliport",Hamilton,
314996,Center Island Airstrip,Raratoka Island,
314997,Glenshe Airstrip,,
315006,Cromwell/Louburn Airport,Cromwell,
315020,Middlemore Hospital Helipad,Aukland,
321157,Wairakei Helipad,Taupo,
429814,Gorge Creek Airstrip,Haast,
326631,Pitt Island Aerodrome,Pitt Island,
326632,Raoul Island Airstrip,Kermadec Islands,
348795,Chatham Islands / Te Hapupu Airport,Te One,
429815,Fox Glacier Aerodrome,Fox Glacier,FGL
429816,Jackson Bay Aerodrome,Jackson Bay,
429817,Cascade Lagoon Airstrip,Jackson Bay,
429818,Hope River Airstrip,Jackson Bay,
429819,Hollyford River Aerodrome,Jamestown,
429820,Hollyford Airstrip,Milford Sound,
429821,Cascade Station Airstrip,Jackson Bay,
429822,Karangarua River Airstrip,Karangarua,
429824,Paringa Airstrip,Paringa,
429825,Cook Flat Airstrip,Fox Glacier,
429910,Te Paki Airport,Te Kao,
429912,Paua Airport,Te Kao,
429913,Rarawa Airport,Ngataki,
429914,Ngataki Airport,Ngataki,
429915,Waihopo Airstrip,Houhora,
429916,Houhora North Airstrip,Houhora,
429917,Sandhills Airstrip,Awanui,
429918,Puriri Block Airstrip,Kaingaroa,
429919,Fisher Riley North Airstrip,Kaitaia,
429920,Fisher Riley South Airstrip,Kaitaia,
429921,Pamapuria Airstrip,Kaitaia,
429922,Te Rore Airstrip,Kaitaia,
429923,Takahue Airstrip,Kaitaia,
429924,Broadwood Airstrip,Broadwood,
429925,Pukemiro Airstrip,Broadwood,
429926,Wairapakuru Airstrip,Broadwood,
429927,Ngatieke Airstrip,Broadwood,
429928,Ahu Airstrip,Kohukohu,
429929,Paponga Airstrip,Broadwood,
429930,Pawarenga Road Airstrip,Broadwood,
429931,Runaruna Airstrip,Broadwood,
429932,Kohe Airstrip,Pawarenga,
429933,Mangamuka Bridge Airstrip,Mangamuka,
429934,Rotokoma Airstrip,Umawera,
429935,Kahikatoa Airstrip,Umawera,
429936,Umawera Airstrip,Umawera,
429937,Rangiahua Airstrip,Horeke,
429938,Waimaho Airstrip,Ōkaihau,
429939,Ōkaihau South Airstrip,Ōkaihau,
429940,Waihou Valley Airstrip,Ōkaihau,
429941,Omapere Airstrip,Kaikohe,
429942,Remuera Settlement Airstrip,Kaikohe,
429943,Maungaparenua Airstrip,Waipapa,
429944,Pouerua Airstrip,Pakaraka,
429945,Waiaruhe Airstrip,Pakaraka,
429946,Ngahuha Airstrip,Pakaraka,
429947,Te Kene Airstrip,Pakaraka,
429948,Toots Airstrip,Kawakawa,
429949,Waitotehoanga Airstrip,Maromaku,
429950,Maromaku West Airstrip,Maromaku,
429951,Ruapekapeka Airstrip,Hūkerenui,
429952,Koheroa Airstrip,Hūkerenui,
429953,Henty Airstrip,Whakapara,
429954,Puhipuhi Airstrip,Whakapara,
429955,Gibbs Airstrip,Whakapara,
429956,Waro Airstrip,Hikurangi,
429957,Tahere Airstrip,Whareora,
527392,Mount Hutt Station Airstrip,Methven,
5061,Wigram Airport,Christchurch,
29674,Auckland Hobsonville Airport,,
30123,Matarangi Airport,Matarangi,
30475,Te Anau Airport,,
32076,Pikes Point Airport,Pikes Point,
11,Palmer Station Airport,Palmer Station,
5023,Auckland International Airport,Auckland,AKL
32067,Mount Tarawera Airport,Mount Tarawera,
44831,Taharoa Iron Sands Heliport,Taharoa,
44672,Avalon Heliport,Wellington,
32068,Alfredton Airport,Alfredton,
5024,Taupo Airport,Taupo,TUO
5025,Ardmore Airport,Manurewa,AMZ
29672,Ashburton Aerodrome,,ASG
29682,Balclutha Aerodrome,Balclutha,
44670,ASB Bank Centre Heliport,Aukland,
44678,Burwood Hospital Heliport,Christchurch,
29767,Centre Bush Aerodrome,Centre Bush,
355373,Centennial Park Aerodrome,Taupo,
5026,Christchurch International Airport,Christchurch,CHC
5027,Chatham Islands / Tuuta Airport,Te One,CHT
29810,Cromwell Racecourse Aerodrome,,
29804,Coromandel Aerodrome,,CMV
29817,Dargaville Aerodrome,,DGR
44804,Dunedin City Heliport,Dunedin,
44805,Dunedin Hospital Helipad,Dunedin,
5028,Dunedin International Airport,Dunedin,DUD
429844,Dunstan Hospital Heliport,Clyde,
29816,Dannevirke Aerodrome,,
526444,Drury Airfield,,
30559,Wharepapa South Airport,,
355372,Eves Valley Heliport,Eves Valley,
29873,Forest Field Aerodrome,,
44806,Fern Gully Heliport,Oban,
44807,Fox Heliport,Fox,
5029,Feilding Airport,Feilding,
29877,Franz Josef Aerodrome,,WHO
29876,Foxpine Aerodrome,,
319530,Franz Josef Heliport,Franz Josef Glacier,
29870,Flat Point Aerodrome,Flat Point,
340683,Phoenix Airfield,McMurdo Station,
29886,Galatea Airfield,,
29913,Great Barrier Aerodrome,Claris,GBZ
29901,Gore3 Airport,,
319531,Glacier Country Heliport,Franz Josef Glacier,
44808,Garden City Heliport,Christchurch,
29917,Greymouth Airport,,GMN
29918,Great Mercury Airport,Great Mercury Island / Ahuahu,
5030,Gisborne Airport,Gisborne,GIS
5031,Glentanner Airport,Glentanner Station,GTN
29896,Glenorchy Airport,,
29941,Hawera Airport,Hawera,
429846,Wanaka Lakes Health Centre Heliport,Wanaka,
5032,Hokitika Airfield,,HKK
5033,Hamilton International Airport,Hamilton,HLZ
29936,Hanmer Springs Airport,,
5034,Hastings Aerodrome,Bridge Pa,
29931,Haast Aerodrome,Haast,
44835,Tauranga Hospital Heliport,Tauranga,
44841,Wairau Hospital Heliport,Blenheim,
44802,Christchurch Hospital Heliport,Christchurch,
429840,Thames Hospital Heliport,Thames,
44803,Dargaville Hospital Heliport,Dargaville,
44809,Gisborne Hospital Heliport,Gisborne,
308785,Hastings Hospital Heliport,Hastings,
44673,Bay of Islands Hospital Heliport,Kawakawa,
44810,Kaitaia Hospital Heliport,Kaitaia,
44671,Aukland Hospital Helipad,Aukland,
44824,Palmerston North Hospital Heliport,Palmerston North,
44822,North Shore Hospital Heliport,North Shore City,
44827,Rotorua Hospital Heliport,Rotorua,
44837,Te Puia Springs Hospital Heliport,Te Puia Springs,
44832,Taranaki Base Hospital Heliport,New Plymouth,
44846,Whangarei Hospital Helipad,Whangarei,
44830,Southland - Kew Hospital Heliport,Invercargill,
44833,Taumarunui Hospital Heliport,Taumarunui,
44844,Wanganui Hospital Heliport,Wanganui,
44843,Waitakere Hospital Heliport,Waitakere,
44826,Rawene Hospital Heliport,Rawene,
44838,Tokoroa Hospital Heliport,Tokoroa,
44842,Wairoa Hospital Heliport,Wairoa,
44834,Taupo Hospital Heliport,Taupo,
30021,Kelly Field,,
44819,Motu Kaikoura Island Aerodrome,Kaikoura Island,
30547,Waiheke Reeve Airport,,WIK
30002,Kaipara Flats Airport,,
44812,Kenepuru Hospital Heliport,Wellington,
30001,Kaikoura Airport,,KBZ
5036,Kerikeri Airport,Kerikeri,KKE
30010,Karamea Airport,,
429848,Kensington Park Heliport,Whangarei,
30000,Kaikohe Airport,Kaikohe,KKO
5037,Kaitaia Airport,Awanui,KAT
44813,Kupe Helipad,Kupe Platform,
30043,Kowhai Aerodrome,Kowhai,
32070,Limestone Downs Airport,Limestone Downs,
30060,Lake Station Airport,,
44828,Rotorua Lakefront Heliport,Rotorua,
32071,Lake Taupo Water Airport,Lake Taupo,
5038,Alexandra Aerodrome,Alexandra,ALR
30124,Matamata Glider Airport,,MTA
44818,Mechanics Bay Heliport,Auckland City,MHB
5039,Mount Cook Airport,,MON
30132,Mercer1 PDZ Airport,,
30138,Milford Sound Airport,,MFN
30108,Mangonui Heliport,,
44840,Wairarapa Hospital Heliport,Masterton,
30115,Martins Bay Aerodrome,Jamestown,
30166,Motueka Airport,,MZP
32072,Molesworth Airport,Molesworth,
5040,Manapouri Airport,,TEU
30204,Oaonui Heliport,Oaonui,
30173,Murchison Airport,Murchison,
5041,Hood Airport,Masterton,MRO
32073,Martinborough Airport,Martinborough,
30102,Makarora Airstrip,,
44814,Maari Heliport,Maari Platform,
32074,Matakana Island Airport,Matakana Island,
30192,North Shore Aerodrome,Dairy Flat,
429841,Norfolk Airport,Inglewood,
44821,Nelson Hospital Heliport,Nelson,
5042,New Plymouth Airport,New Plymouth,NPL
5043,Hawke's Bay Airport,Napier,NPE
5044,Nelson Airport,Nelson,NSN
5045,Invercargill Airport,Invercargill,IVC
30215,Omarama Glider Airport,,
44823,Ocean Beach Heliport,Ocean Beach,
525288,Omaha Flats Airport,,
429843,Makarora Heliport,Makarora,
5046,RNZAF Base Ohakea,,OHA
32075,Motiti Island Airport,Motiti Island,
30214,Omaka Blenheim Airport,Blenheim,
30217,Opotiki Airport,,
429845,Oamaru Hospital Heliport,Oamaru,
329325,Otaki Airport,Otaki,
5047,Oamaru Airport,,OAM
30208,Okiwi Station Airport,,
30232,Paihia Private Airport,,
30300,Pudding Hill Aerodrome,,
30242,Parakai Aerodrome,,
5049,Palmerston North Airport,Palmerston North,PMR
30267,Picton Aerodrome,Koromiko,PCN
30280,Pōrangahau Aerodrome,Pōrangahau,
5050,Paraparaumu Airport,,PPQ
429831,Papawai Airfield,Papawai,
5051,Queenstown International Airport,Queenstown,ZQN
44825,Queens Wharf Heliport,Wellington,
30315,Raglan Aerodrome,Raglan,RAG
30358,Ryan's Creek Aerodrome,Oban,SZS
32077,Rangitata Island Airport,Rangitata Island,
30321,Rangitaiki Airfield,,
44829,Rotorua Lakes Water Aerodrome,Lake Rotorua,
5052,Rotorua Regional Airport,Rotorua,ROT
525303,Ruatoria Airfield,,
30320,Rangiora Airfield,Rangiora,
5053,Waiouru Airport,,
30352,Ruawai Aerodrome,,
30351,Roxburgh Aerodrome,,
30442,Stratford Airport,Stratford,
30433,Springhill Airport,,
44815,Marlborough Sounds Water Aerodrome,Malborough Sounds,
5054,Amundsen–Scott south Pole Station Airport,Amundsen-Scott South Pole Station,
